Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,6540,,,,6540,,6606,,,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,360,,,,360,,226,,,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,19647100,,,,19647100,,3313688,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,4679920,,,,4679920,,644272,,,0
H5,2017,2017,2017,6,1,1,Import,60,Bermuda,BMU,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,5,,,,5,,29,,,0
H5,2017,2017,2017,6,1,1,Import,68,Bolivia (Plurinational State of),BOL,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,1440,,,,1440,,3086,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,25659915,,,,25659915,,3680123,,,0
H5,2017,2017,2017,6,1,1,Import,104,Myanmar,MMR,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,4536,,,,4536,,3701,,,0
H5,2017,2017,2017,6,1,1,Import,112,Belarus,BLR,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,200,,,,200,,200,,,0
H5,2017,2017,2017,6,1,1,Import,124,Canada,CAN,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",1,No Quantity,0,,,,,,24813706,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,367000,,,,367000,,52639,,,0
H5,2017,2017,2017,6,1,3,Re-Export,124,Canada,CAN,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,367000,,,,367000,,52639,,,0
H5,2017,2017,2017,6,1,1,Import,152,Chile,CHL,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,859460,,,,859460,,522106,,,0
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,12600,,,,12600,,8163,,,0
H5,2017,2017,2017,6,1,1,Import,170,Colombia,COL,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,709,,,,709,,1342,,,0
H5,2017,2017,2017,6,1,1,Import,188,Costa Rica,CRI,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,75,,,,75,,322,,,0
H5,2017,2017,2017,6,1,1,Import,214,Dominican Rep.,DOM,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,589098,,,,589098,,93114,,,6
H5,2017,2017,2017,6,1,1,Import,218,Ecuador,ECU,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,396353,,,,396140,,343411,,,0
H5,2017,2017,2017,6,1,1,Import,251,France,FRA,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,33,,,,33,,222,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,6558020,,,,6558020,,1279703,,,0
H5,2017,2017,2017,6,1,1,Import,320,Guatemala,GTM,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,10735,,,,10735,,9411,,,0
H5,2017,2017,2017,6,1,1,Import,340,Honduras,HND,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,343,,,,343,,373,,,0
H5,2017,2017,2017,6,1,1,Import,352,Iceland,ISL,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,21,,,,21,,106,,,0
H5,2017,2017,2017,6,1,1,Import,376,Israel,ISR,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,20000,,,,20000,,9000,,,0
H5,2017,2017,2017,6,1,1,Import,398,Kazakhstan,KAZ,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,3228,,,,3228,,17836,,,0
H5,2017,2017,2017,6,1,1,Import,410,Rep. of Korea,KOR,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,20,,,,20,,107,,,0
H5,2017,2017,2017,6,1,1,Import,422,Lebanon,LBN,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,4300,,,,4300,,3139,,,0
H5,2017,2017,2017,6,1,1,Import,490,"Other Asia, nes",,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,8376,,,,8376,,1282,,,6
H5,2017,2017,2017,6,1,1,Import,558,Nicaragua,NIC,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,35997,,,,35997,,56694,,,0
H5,2017,2017,2017,6,1,1,Import,579,Norway,NOR,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,8088000,,,,8088000,,1435032,,,0
H5,2017,2017,2017,6,1,1,Import,591,Panama,PAN,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,48051,,,,48051,,20215,,,0
H5,2017,2017,2017,6,1,1,Import,604,Peru,PER,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,71559,,,,71559,,22284,,,0
H5,2017,2017,2017,6,1,2,Export,604,Peru,PER,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,243570,,,,243570,,56454,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,11391,,,,11391,,11974,,,0
H5,2017,2017,2017,6,1,2,Export,643,Russian Federation,RUS,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,80000,,,,80000,,27996,,,0
H5,2017,2017,2017,6,1,1,Import,699,India,IND,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,216000,,,,216000,,92984,,,0
H5,2017,2017,2017,6,1,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,161369,,,,161369,,88408,,,0
H5,2017,2017,2017,6,1,1,Import,724,Spain,ESP,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,10205,,,,10205,,11925,,,0
H5,2017,2017,2017,6,1,1,Import,764,Thailand,THA,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,83209,,,,83209,,32680,,,6
H5,2017,2017,2017,6,1,1,Import,826,United Kingdom,GBR,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,128282,,,,128282,,58642,,,0
H5,2017,2017,2017,6,1,2,Export,826,United Kingdom,GBR,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,100,,,,100,,1490,,,0
H5,2017,2017,2017,6,1,1,Import,858,Uruguay,URY,842,USA,USA,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,18132,,,,18132,,7257,,,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,43034150,,,,43034150,,9704957,,,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,104305000,,,,104305000,,13890156,,,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,524154000,,,,524154000,,134508302,,,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,620435000,,,,620435000,,136646731,,,0
H5,2017,2017,2017,6,1,1,Import,60,Bermuda,BMU,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,117,,,,117,,1211,,,0
H5,2017,2017,2017,6,1,1,Import,70,Bosnia Herzegovina,BIH,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,1115096330,,,,1115096330,,219824011,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,5585681130,,,,5585681130,,888467481,,,0
H5,2017,2017,2017,6,1,1,Import,124,Canada,CAN,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",1,No Quantity,0,,,,0,,483630792,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,722156000,,,,722156000,,160860519,,,0
H5,2017,2017,2017,6,1,3,Re-Export,124,Canada,CAN,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,9925000,,,,9925000,,2324484,,,0
H5,2017,2017,2017,6,1,1,Import,152,Chile,CHL,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,1515083398,,,,1515083398,,123271550,,,6
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,3024040759,,,,3024040759,,447247195,,,0
H5,2017,2017,2017,6,1,1,Import,170,Colombia,COL,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",1,No Quantity,0,,,,,,17482,,,6
H5,2017,2017,2017,6,1,2,Export,170,Colombia,COL,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,6228003600,,,,6228003600,,433565867,,,0
H5,2017,2017,2017,6,1,1,Import,203,Czechia,CZE,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,148173785,,,,148173785,,31476978,,,0
H5,2017,2017,2017,6,1,1,Import,214,Dominican Rep.,DOM,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,31132927,,,,31132927,,3761819,,,6
H5,2017,2017,2017,6,1,1,Import,218,Ecuador,ECU,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,10175,,,,10175,,12199,,,0
H5,2017,2017,2017,6,1,1,Import,246,Finland,FIN,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,412235100,,,,412235100,,83469828,,,0
H5,2017,2017,2017,6,1,1,Import,251,France,FRA,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,1817481765,,,,1817481765,,261888022,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,7830930000,,,,7830930000,,992095678,,,0
H5,2017,2017,2017,6,1,1,Import,300,Greece,GRC,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,10000000,,,,10000000,,619082,,,0
H5,2017,2017,2017,6,1,1,Import,320,Guatemala,GTM,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,660533800,,,,660533800,,57644591,,,0
H5,2017,2017,2017,6,1,1,Import,348,Hungary,HUN,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,717142970,,,,717142970,,130509394,,,0
H5,2017,2017,2017,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,41273000,,,,41273000,,8677236,,,0
H5,2017,2017,2017,6,1,1,Import,372,Ireland,IRL,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,83070000,,,,83070000,,7237582,,,0
H5,2017,2017,2017,6,1,1,Import,381,Italy,ITA,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,2282142000,,,,2282142000,,387520952,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,7857606000,,,,7857606000,,1126731325,,,0
H5,2017,2017,2017,6,1,1,Import,398,Kazakhstan,KAZ,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,6411,,,,,,776,,,6
H5,2017,2017,2017,6,1,1,Import,410,Rep. of Korea,KOR,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,4239915000,,,,4239915000,,715593562,,,0
H5,2017,2017,2017,6,1,1,Import,458,Malaysia,MYS,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,14787,,,,14787,,20431,,,0
H5,2017,2017,2017,6,1,1,Import,490,"Other Asia, nes",,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,963694000,,,,963694000,,76345919,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,2648470000,,,,2648470000,,296681039,,,0
H5,2017,2017,2017,6,1,1,Import,579,Norway,NOR,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,4275140,,,,4275140,,1093360,,,0
H5,2017,2017,2017,6,1,1,Import,586,Pakistan,PAK,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,54602000,,,,54602000,,6890947,,,0
H5,2017,2017,2017,6,1,1,Import,604,Peru,PER,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,150868900,,,,150868900,,14705123,,,0
H5,2017,2017,2017,6,1,1,Import,616,Poland,POL,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,765815710,,,,765815710,,116530014,,,0
H5,2017,2017,2017,6,1,1,Import,620,Portugal,PRT,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,656430601,,,,656430601,,55102075,,,0
H5,2017,2017,2017,6,1,1,Import,699,India,IND,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,1171938000,,,,1171938000,,110707699,,,0
H5,2017,2017,2017,6,1,1,Import,703,Slovakia,SVK,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,388343000,,,,388343000,,74563972,,,0
H5,2017,2017,2017,6,1,1,Import,710,South Africa,ZAF,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,107211000,,,,107211000,,27672826,,,0
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,411685814,,,,411685814,,33709689,,,0
H5,2017,2017,2017,6,1,1,Import,724,Spain,ESP,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,1768734160,,,,1768734160,,241421320,,,0
H5,2017,2017,2017,6,1,1,Import,752,Sweden,SWE,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,520102335,,,,520102335,,98720163,,,6
H5,2017,2017,2017,6,1,1,Import,764,Thailand,THA,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,111346877,,,,111346877,,10425138,,,0
H5,2017,2017,2017,6,1,1,Import,792,Turkey,TUR,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,1911329051,,,,1911329051,,325571350,,,0
H5,2017,2017,2017,6,1,1,Import,826,United Kingdom,GBR,842,USA,USA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,2126181394,,,,2126181394,,258726353,,,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,170,,,,170,,14256,,,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,271,,,,271,,3286,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,431,,,,431,,6168,,,0
H5,2017,2017,2017,6,1,1,Import,60,Bermuda,BMU,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,136,,,,136,,1414,,,0
H5,2017,2017,2017,6,1,1,Import,68,Bolivia (Plurinational State of),BOL,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,25,,,,25,,142,,,0
H5,2017,2017,2017,6,1,1,Import,76,Brazil,BRA,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,1027364667,,,,0,,182051184,,,0
H5,2017,2017,2017,6,1,1,Import,112,Belarus,BLR,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,1979,,,,1979,,100,,,6
H5,2017,2017,2017,6,1,1,Import,124,Canada,CAN,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",1,No Quantity,0,,,,0,,23144771,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,12371000,,,,12371000,,2992237,,,0
H5,2017,2017,2017,6,1,1,Import,152,Chile,CHL,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",1,No Quantity,0,,,,731,,62,,,6
H5,2017,2017,2017,6,1,1,Import,156,China,CHN,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,147128070,,,,147128070,,8662062,,,0
H5,2017,2017,2017,6,1,1,Import,170,Colombia,COL,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",1,No Quantity,0,,,,,,747,,,6
H5,2017,2017,2017,6,1,1,Import,203,Czechia,CZE,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,14622,,,,,,976,,,6
H5,2017,2017,2017,6,1,1,Import,214,Dominican Rep.,DOM,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,309692,,,,309692,,30639,,,6
H5,2017,2017,2017,6,1,2,Export,214,Dominican Rep.,DOM,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,1733,,,,1733,,201,,,6
H5,2017,2017,2017,6,1,1,Import,218,Ecuador,ECU,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,2827,,,,2721,,2539,,,0
H5,2017,2017,2017,6,1,1,Import,233,Estonia,EST,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",1,No Quantity,0,,,,,,331,,,6
H5,2017,2017,2017,6,1,1,Import,251,France,FRA,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,378712000,,,,378712000,,73245762,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,1212330000,,,,1212330000,,116161284,,,0
H5,2017,2017,2017,6,1,1,Import,320,Guatemala,GTM,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,27370,,,,27370,,4586,,,6
H5,2017,2017,2017,6,1,1,Import,340,Honduras,HND,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,5,,,,5,,70,,,0
H5,2017,2017,2017,6,1,1,Import,348,Hungary,HUN,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,4421020,,,,4421020,,563292,,,0
H5,2017,2017,2017,6,1,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,382614,,,,382614,,50922,,,6
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,663808000,,,,663808000,,47774439,,,0
H5,2017,2017,2017,6,1,1,Import,381,Italy,ITA,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,706000000,,,,706000000,,65645805,,,0
H5,2017,2017,2017,6,1,2,Export,381,Italy,ITA,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,13177,,,,,,1447,,,6
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,304117000,,,,304117000,,25390793,,,0
H5,2017,2017,2017,6,1,1,Import,410,Rep. of Korea,KOR,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,850819000,,,,850819000,,56039269,,,0
H5,2017,2017,2017,6,1,2,Export,410,Rep. of Korea,KOR,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,1800,,,,1800,,249,,,0
H5,2017,2017,2017,6,1,1,Import,414,Kuwait,KWT,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,27260,,,,27260,,2525,,,0
H5,2017,2017,2017,6,1,1,Import,442,Luxembourg,LUX,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,5,,,,5,,127,,,0
H5,2017,2017,2017,6,1,1,Import,458,Malaysia,MYS,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,1200,,,,1200,,1544,,,0
H5,2017,2017,2017,6,1,2,Export,458,Malaysia,MYS,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,182640,,,,182640,,155943,,,0
H5,2017,2017,2017,6,1,1,Import,490,"Other Asia, nes",,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,343819660,,,,343819660,,24729582,,,6
H5,2017,2017,2017,6,1,1,Import,504,Morocco,MAR,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,2485878300,,,,2485878300,,176292716,,,0
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,816686000,,,,816686000,,79914921,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,10569,,,,10569,,1672,,,0
H5,2017,2017,2017,6,1,1,Import,586,Pakistan,PAK,842,USA,USA,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,2000,,,,2000,,179,,,0
