Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,110,,,,110,,589,,,0
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,9764103,,,,,,1335492,,,6
H5,2018,2018,2018,6,1,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,124464384,,,,,,14228568,,,6
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2703,"Peat; (including peat litter), whether or not agglomerated",8,Weight in kilograms,2404,,,,2404,,1471,,,0
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,127,,,,,,397,,,6
H5,2018,2018,2018,4,0,2,Export,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,17312451,,,,17312451,,1140182707,,,6
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,2744213,,,,2744213,,8885932,,,6
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,4803,,,,4803,,38811,,,0
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,2992,,,,2992,,20342,,,0
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,34618,,,,34618,,5078778,,,0
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,63,,,,63,,251,,,0
H5,2018,2018,2018,4,0,1,Import,24,Angola,AGO,710,South Africa,ZAF,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,525,,,,525,,1783,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,710,South Africa,ZAF,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",8,Weight in kilograms,7000,,,,7000,,5358,,,0
H5,2018,2018,2018,4,0,2,Export,31,Azerbaijan,AZE,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,8635,,,,8635,,3174,,,0
H5,2018,2018,2018,4,0,1,Import,31,Azerbaijan,AZE,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,432,,,,432,,2514,,,0
H5,2018,2018,2018,6,1,1,Import,32,Argentina,ARG,710,South Africa,ZAF,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,182167000,,,,182167000,,20402501,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,144000,,,,144000,,226444,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,710,South Africa,ZAF,,,,,,,,2708,Pitch and pitch coke; obtained from coal tar or from other mineral tars,8,Weight in kilograms,180000,,,,180000,,118977,,,0
H5,2018,2018,2018,4,0,1,Import,32,Argentina,ARG,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,654650,,,,654650,,1393481,,,0
H5,2018,2018,2018,6,1,1,Import,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,91760,,,,91760,,28324,,,0
H5,2018,2018,2018,6,1,2,Export,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,992873000,,,,992873000,,193199786,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2704,"Coke and semi-coke; of coal, lignite or peat, whether or not agglomerated; retort carbon",8,Weight in kilograms,320000,,,,320000,,190851,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,228820,,,,228820,,176828,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,2536685,,,,2536685,,1927832,,,0
H5,2018,2018,2018,4,0,2,Export,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,3635430,,,,3635430,,1913373,,,0
H5,2018,2018,2018,4,0,2,Export,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2703,"Peat; (including peat litter), whether or not agglomerated",8,Weight in kilograms,20,,,,20,,9894,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2708,Pitch and pitch coke; obtained from coal tar or from other mineral tars,8,Weight in kilograms,180000,,,,180000,,62287,,,0
H5,2018,2018,2018,4,0,2,Export,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,252,,,,252,,49473,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,1944684,,,,1944684,,4126255,,,0
H5,2018,2018,2018,4,0,1,Import,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,238040,,,,238040,,131552,,,0
H5,2018,2018,2018,4,0,2,Export,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,16400,,,,16400,,99813,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,920900,,,,920900,,2010512,,,0
H5,2018,2018,2018,4,0,1,Import,40,Austria,AUT,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,800,,,,800,,1751,,,0
H5,2018,2018,2018,4,0,2,Export,40,Austria,AUT,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,14922,,,,14922,,35545,,,0
H5,2018,2018,2018,4,0,1,Import,48,Bahrain,BHR,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,450,,,,450,,3896,,,0
H5,2018,2018,2018,4,0,1,Import,48,Bahrain,BHR,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,8640,,,,8640,,11478,,,0
H5,2018,2018,2018,4,0,1,Import,48,Bahrain,BHR,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,700,,,,700,,2050,,,0
H5,2018,2018,2018,4,0,1,Import,48,Bahrain,BHR,710,South Africa,ZAF,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,6000,,,,6000,,7056,,,0
H5,2018,2018,2018,4,0,1,Import,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,20,,,,20,,755,,,0
H5,2018,2018,2018,4,0,2,Export,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,450,,,,450,,1291,,,0
H5,2018,2018,2018,4,0,1,Import,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,21000,,,,21000,,72573,,,0
H5,2018,2018,2018,4,0,2,Export,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,49368,,,,49368,,95233,,,0
H5,2018,2018,2018,4,0,2,Export,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,2708,Pitch and pitch coke; obtained from coal tar or from other mineral tars,8,Weight in kilograms,4314390,,,,4314390,,3580754,,,0
H5,2018,2018,2018,4,0,2,Export,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,603589,,,,603589,,725463,,,0
H5,2018,2018,2018,4,0,1,Import,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,2298,,,,2298,,3134,,,0
H5,2018,2018,2018,4,0,2,Export,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,14436218,,,,14436218,,20060248,,,0
H5,2018,2018,2018,4,0,1,Import,60,Bermuda,BMU,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,15,,,,15,,1229,,,0
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,1033366016,,,,825395706,,676794233,,,0
H5,2018,2018,2018,4,0,2,Export,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,963268,,,,1884439,,349150,,,0
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,64702,,,,194833,,191889,,,6
H5,2018,2018,2018,4,0,2,Export,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,714,,,,1732,,5374,,,6
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2705,"Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons",8,Weight in kilograms,59,,,,23547,,18566,,,0
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2706,"Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars",8,Weight in kilograms,2,,,,40,,230,,,0
H5,2018,2018,2018,4,0,2,Export,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2706,"Tar distilled from coal, from lignite, peat and other mineral tars, whether or not dehydrated or partially distilled; including reconstituted tars",8,Weight in kilograms,1300,,,,32500,,3307,,,0
H5,2018,2018,2018,6,1,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,183,,,,561,,2816,,,6
H5,2018,2018,2018,6,1,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,427090,,,,427102,,82388,,,6
H5,2018,2018,2018,6,1,2,Export,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,39506453,,,,68799728,,5001155,,,6
H5,2018,2018,2018,6,1,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,1697,,,,6597,,11549,,,0
H5,2018,2018,2018,6,1,2,Export,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,270119,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",8,Weight in kilograms,20514667,,,,55192330,,2140482,,,0
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2702,"Lignite; whether or not agglomerated, excluding jet",8,Weight in kilograms,11,,,,23,,192,,,0
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2708,Pitch and pitch coke; obtained from coal tar or from other mineral tars,8,Weight in kilograms,857,,,,863,,1322,,,6
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2703,"Peat; (including peat litter), whether or not agglomerated",8,Weight in kilograms,2216,,,,7759,,5771,,,6
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,16281,,,,19437,,31111,,,6
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,188688,,,,359231,,1481552,,,0
H5,2018,2018,2018,4,0,2,Export,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,6410,,,,35213,,34493,,,0
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,11840947,,,,21256257,,13229400,,,6
H5,2018,2018,2018,4,0,2,Export,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,3708,,,,10855,,13781,,,0
H5,2018,2018,2018,4,0,3,Re-Export,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2711,Petroleum gases and other gaseous hydrocarbons,8,Weight in kilograms,1,,,,1,,8,,,0
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,1179685,,,,4979669,,2623724,,,6
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,1659887,,,,2989453,,1747151,,,0
H5,2018,2018,2018,4,0,1,Import,72,Botswana,BWA,710,South Africa,ZAF,,,,,,,,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",8,Weight in kilograms,4455209,,,,8195575,,4691756,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2709,Petroleum oils and oils obtained from bituminous minerals; crude,8,Weight in kilograms,140299000,,,,140299000,,63942364,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",8,Weight in kilograms,78087400,,,,78087400,,35301737,,,0
H5,2018,2018,2018,4,0,1,Import,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,1909049,,,,1909049,,4323635,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,179,,,,178,,1064,,,6
H5,2018,2018,2018,4,0,1,Import,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,43301,,,,43301,,65866,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,3348333,,,,3348333,,2758421,,,0
H5,2018,2018,2018,4,0,1,Import,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,681710,,,,681710,,960508,,,0
H5,2018,2018,2018,4,0,2,Export,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,34,,,,34,,1937,,,0
H5,2018,2018,2018,6,1,1,Import,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,270111,"Coal; anthracite, whether or not pulverised, but not agglomerated",8,Weight in kilograms,734216310,,,,734216310,,86002882,,,0
H5,2018,2018,2018,6,1,1,Import,100,Bulgaria,BGR,710,South Africa,ZAF,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,128895200,,,,128895200,,10843557,,,0
H5,2018,2018,2018,4,0,1,Import,100,Bulgaria,BGR,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,760,,,,760,,7230,,,0
H5,2018,2018,2018,4,0,2,Export,100,Bulgaria,BGR,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,142649400,,,,142649400,,86934918,,,0
H5,2018,2018,2018,4,0,2,Export,104,Myanmar,MMR,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,5086240,,,,5086240,,3882974,,,0
H5,2018,2018,2018,4,0,1,Import,104,Myanmar,MMR,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,12000,,,,12000,,6395,,,0
H5,2018,2018,2018,4,0,1,Import,104,Myanmar,MMR,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,43990,,,,43990,,26833,,,0
H5,2018,2018,2018,4,0,2,Export,112,Belarus,BLR,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,770314,,,,770314,,514000,,,0
H5,2018,2018,2018,4,0,1,Import,116,Cambodia,KHM,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,67692,,,,67692,,106508,,,6
H5,2018,2018,2018,4,0,1,Import,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,90921,,,,90921,,255928,,,0
H5,2018,2018,2018,4,0,2,Export,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,48620,,,,48620,,28283,,,0
H5,2018,2018,2018,4,0,1,Import,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,4364,,,,4364,,19634,,,0
H5,2018,2018,2018,4,0,2,Export,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,633737,,,,633737,,1409304,,,0
H5,2018,2018,2018,4,0,3,Re-Export,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,14685,,,,14685,,12269,,,0
H5,2018,2018,2018,4,0,2,Export,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",8,Weight in kilograms,32968,,,,32968,,122577,,,0
H5,2018,2018,2018,4,0,1,Import,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,2707,Oils and other products of the distillation of high temperature coal tar; similar products in which the weight of the aromatic constituents exceeds that of the non-aromatic constituents,8,Weight in kilograms,1,,,,1,,1,,,0
H5,2018,2018,2018,4,0,2,Export,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,2703,"Peat; (including peat litter), whether or not agglomerated",8,Weight in kilograms,175000,,,,175000,,64949,,,0
H5,2018,2018,2018,6,1,2,Export,124,Canada,CAN,710,South Africa,ZAF,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,49000,,,,49000,,4042,,,0
H5,2018,2018,2018,4,0,1,Import,152,Chile,CHL,710,South Africa,ZAF,,,,,,,,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",1,No Quantity,0,,,,611,,249,,,6
H5,2018,2018,2018,4,0,1,Import,152,Chile,CHL,710,South Africa,ZAF,,,,,,,,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils",8,Weight in kilograms,6,,,,6,,476,,,0
H5,2018,2018,2018,4,0,1,Import,152,Chile,CHL,710,South Africa,ZAF,,,,,,,,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or not",8,Weight in kilograms,393538,,,,393538,,735147,,,0
